单色点阵汉字库索引表
==========================================================================================
序号     字符   Unicode    偏移(像素区)      宽度     高度     行字节   
2364   莎    0x0000838E   0x00012780     16     16     2     
2365   砂    0x00007802   0x000127A0     16     16     2     
2366   杀    0x00006740   0x000127C0     16     16     2     
2367   刹    0x00005239   0x000127E0     16     16     2     
2368   沙    0x00006C99   0x00012800     16     16     2     
2369   纱    0x00007EB1   0x00012820     16     16     2     
2370   傻    0x000050BB   0x00012840     16     16     2     
2371   啥    0x00005565   0x00012860     16     16     2     
2372   煞    0x0000715E   0x00012880     16     16     2     
2373   筛    0x00007B5B   0x000128A0     16     16     2     
2374   晒    0x00006652   0x000128C0     16     16     2     
2375   珊    0x000073CA   0x000128E0     16     16     2     
2376   苫    0x000082EB   0x00012900     16     16     2     
2377   杉    0x00006749   0x00012920     16     16     2     
2378   山    0x00005C71   0x00012940     16     16     2     
2379   删    0x00005220   0x00012960     16     16     2     
2380   煽    0x0000717D   0x00012980     16     16     2     
2381   衫    0x0000886B   0x000129A0     16     16     2     
2382   闪    0x000095EA   0x000129C0     16     16     2     
2383   陕    0x00009655   0x000129E0     16     16     2     
2384   擅    0x000064C5   0x00012A00     16     16     2     
2385   赡    0x00008D61   0x00012A20     16     16     2     
2386   膳    0x000081B3   0x00012A40     16     16     2     
2387   善    0x00005584   0x00012A60     16     16     2     
2388   汕    0x00006C55   0x00012A80     16     16     2     
2389   扇    0x00006247   0x00012AA0     16     16     2     
2390   缮    0x00007F2E   0x00012AC0     16     16     2     
2391   墒    0x00005892   0x00012AE0     16     16     2     
2392   伤    0x00004F24   0x00012B00     16     16     2     
2393   商    0x00005546   0x00012B20     16     16     2     
2394   赏    0x00008D4F   0x00012B40     16     16     2     
2395   晌    0x0000664C   0x00012B60     16     16     2     
2396   上    0x00004E0A   0x00012B80     16     16     2     
2397   尚    0x00005C1A   0x00012BA0     16     16     2     
2398   裳    0x000088F3   0x00012BC0     16     16     2     
2399   梢    0x000068A2   0x00012BE0     16     16     2     
2400   捎    0x0000634E   0x00012C00     16     16     2     
2401   稍    0x00007A0D   0x00012C20     16     16     2     
2402   烧    0x000070E7   0x00012C40     16     16     2     
2403   芍    0x0000828D   0x00012C60     16     16     2     
2404   勺    0x000052FA   0x00012C80     16     16     2     
2405   韶    0x000097F6   0x00012CA0     16     16     2     
2406   少    0x00005C11   0x00012CC0     16     16     2     
2407   哨    0x000054E8   0x00012CE0     16     16     2     
2408   邵    0x000090B5   0x00012D00     16     16     2     
2409   绍    0x00007ECD   0x00012D20     16     16     2     
2410   奢    0x00005962   0x00012D40     16     16     2     
2411   赊    0x00008D4A   0x00012D60     16     16     2     
2412   蛇    0x000086C7   0x00012D80     16     16     2     
2413   舌    0x0000820C   0x00012DA0     16     16     2     
2414   舍    0x0000820D   0x00012DC0     16     16     2     
2415   赦    0x00008D66   0x00012DE0     16     16     2     
2416   摄    0x00006444   0x00012E00     16     16     2     
2417   射    0x00005C04   0x00012E20     16     16     2     
2418   慑    0x00006151   0x00012E40     16     16     2     
2419   涉    0x00006D89   0x00012E60     16     16     2     
2420   社    0x0000793E   0x00012E80     16     16     2     
2421   设    0x00008BBE   0x00012EA0     16     16     2     
2422   砷    0x00007837   0x00012EC0     16     16     2     
2423   申    0x00007533   0x00012EE0     16     16     2     
2424   呻    0x0000547B   0x00012F00     16     16     2     
2425   伸    0x00004F38   0x00012F20     16     16     2     
2426   身    0x00008EAB   0x00012F40     16     16     2     
2427   深    0x00006DF1   0x00012F60     16     16     2     
2428   娠    0x00005A20   0x00012F80     16     16     2     
2429   绅    0x00007EC5   0x00012FA0     16     16     2     
2430   神    0x0000795E   0x00012FC0     16     16     2     
2431   沈    0x00006C88   0x00012FE0     16     16     2     
2432   审    0x00005BA1   0x00013000     16     16     2     
2433   婶    0x00005A76   0x00013020     16     16     2     
2434   甚    0x0000751A   0x00013040     16     16     2     
2435   肾    0x000080BE   0x00013060     16     16     2     
2436   慎    0x0000614E   0x00013080     16     16     2     
2437   渗    0x00006E17   0x000130A0     16     16     2     
2438   声    0x000058F0   0x000130C0     16     16     2     
2439   生    0x0000751F   0x000130E0     16     16     2     
2440   甥    0x00007525   0x00013100     16     16     2     
2441   牲    0x00007272   0x00013120     16     16     2     
2442   升    0x00005347   0x00013140     16     16     2     
2443   绳    0x00007EF3   0x00013160     16     16     2     
2444   省    0x00007701   0x00013180     16     16     2     
2445   盛    0x000076DB   0x000131A0     16     16     2     
2446   剩    0x00005269   0x000131C0     16     16     2     
2447   胜    0x000080DC   0x000131E0     16     16     2     
2448   圣    0x00005723   0x00013200     16     16     2     
2449   师    0x00005E08   0x00013220     16     16     2     
2450   失    0x00005931   0x00013240     16     16     2     
2451   狮    0x000072EE   0x00013260     16     16     2     
2452   施    0x000065BD   0x00013280     16     16     2     
2453   湿    0x00006E7F   0x000132A0     16     16     2     
2454   诗    0x00008BD7   0x000132C0     16     16     2     
2455   尸    0x00005C38   0x000132E0     16     16     2     
2456   虱    0x00008671   0x00013300     16     16     2     
2457   十    0x00005341   0x00013320     16     16     2     
2458   石    0x000077F3   0x00013340     16     16     2     
2459   拾    0x000062FE   0x00013360     16     16     2     
2460   时    0x000065F6   0x00013380     16     16     2     
2461   什    0x00004EC0   0x000133A0     16     16     2     
2462   食    0x000098DF   0x000133C0     16     16     2     
2463   蚀    0x00008680   0x000133E0     16     16     2     
2464   实    0x00005B9E   0x00013400     16     16     2     
2465   识    0x00008BC6   0x00013420     16     16     2     
2466   史    0x000053F2   0x00013440     16     16     2     
2467   矢    0x000077E2   0x00013460     16     16     2     
2468   使    0x00004F7F   0x00013480     16     16     2     
2469   屎    0x00005C4E   0x000134A0     16     16     2     
2470   驶    0x00009A76   0x000134C0     16     16     2     
2471   始    0x000059CB   0x000134E0     16     16     2     
2472   式    0x00005F0F   0x00013500     16     16     2     
2473   示    0x0000793A   0x00013520     16     16     2     
2474   士    0x000058EB   0x00013540     16     16     2     
2475   世    0x00004E16   0x00013560     16     16     2     
2476   柿    0x000067FF   0x00013580     16     16     2     
2477   事    0x00004E8B   0x000135A0     16     16     2     
2478   拭    0x000062ED   0x000135C0     16     16     2     
2479   誓    0x00008A93   0x000135E0     16     16     2     
2480   逝    0x0000901D   0x00013600     16     16     2     
2481   势    0x000052BF   0x00013620     16     16     2     
2482   是    0x0000662F   0x00013640     16     16     2     
2483   嗜    0x000055DC   0x00013660     16     16     2     
2484   噬    0x0000566C   0x00013680     16     16     2     
2485   适    0x00009002   0x000136A0     16     16     2     
2486   仕    0x00004ED5   0x000136C0     16     16     2     
2487   侍    0x00004F8D   0x000136E0     16     16     2     
2488   释    0x000091CA   0x00013700     16     16     2     
2489   饰    0x00009970   0x00013720     16     16     2     
2490   氏    0x00006C0F   0x00013740     16     16     2     
2491   市    0x00005E02   0x00013760     16     16     2     
2492   恃    0x00006043   0x00013780     16     16     2     
2493   室    0x00005BA4   0x000137A0     16     16     2     
2494   视    0x000089C6   0x000137C0     16     16     2     
2495   试    0x00008BD5   0x000137E0     16     16     2     
2496   收    0x00006536   0x00013800     16     16     2     
2497   手    0x0000624B   0x00013820     16     16     2     
2498   首    0x00009996   0x00013840     16     16     2     
2499   守    0x00005B88   0x00013860     16     16     2     
2500   寿    0x00005BFF   0x00013880     16     16     2     
2501   授    0x00006388   0x000138A0     16     16     2     
2502   售    0x0000552E   0x000138C0     16     16     2     
2503   受    0x000053D7   0x000138E0     16     16     2     
2504   瘦    0x00007626   0x00013900     16     16     2     
2505   兽    0x0000517D   0x00013920     16     16     2     
2506   蔬    0x0000852C   0x00013940     16     16     2     
2507   枢    0x000067A2   0x00013960     16     16     2     
2508   梳    0x000068B3   0x00013980     16     16     2     
2509   殊    0x00006B8A   0x000139A0     16     16     2     
2510   抒    0x00006292   0x000139C0     16     16     2     
2511   输    0x00008F93   0x000139E0     16     16     2     
2512   叔    0x000053D4   0x00013A00     16     16     2     
2513   舒    0x00008212   0x00013A20     16     16     2     
2514   淑    0x00006DD1   0x00013A40     16     16     2     
2515   疏    0x0000758F   0x00013A60     16     16     2     
2516   书    0x00004E66   0x00013A80     16     16     2     
2517   赎    0x00008D4E   0x00013AA0     16     16     2     
2518   孰    0x00005B70   0x00013AC0     16     16     2     
2519   熟    0x0000719F   0x00013AE0     16     16     2     
2520   薯    0x000085AF   0x00013B00     16     16     2     
2521   暑    0x00006691   0x00013B20     16     16     2     
2522   曙    0x000066D9   0x00013B40     16     16     2     
2523   署    0x00007F72   0x00013B60     16     16     2     
2524   蜀    0x00008700   0x00013B80     16     16     2     
2525   黍    0x00009ECD   0x00013BA0     16     16     2     
2526   鼠    0x00009F20   0x00013BC0     16     16     2     
2527   属    0x00005C5E   0x00013BE0     16     16     2     
2528   术    0x0000672F   0x00013C00     16     16     2     
2529   述    0x00008FF0   0x00013C20     16     16     2     
2530   树    0x00006811   0x00013C40     16     16     2     
2531   束    0x0000675F   0x00013C60     16     16     2     
2532   戍    0x0000620D   0x00013C80     16     16     2     
2533   竖    0x00007AD6   0x00013CA0     16     16     2     
2534   墅    0x00005885   0x00013CC0     16     16     2     
2535   庶    0x00005EB6   0x00013CE0     16     16     2     
2536   数    0x00006570   0x00013D00     16     16     2     
2537   漱    0x00006F31   0x00013D20     16     16     2     
2538   恕    0x00006055   0x00013D40     16     16     2     
2539   刷    0x00005237   0x00013D60     16     16     2     
2540   耍    0x0000800D   0x00013D80     16     16     2     
2541   摔    0x00006454   0x00013DA0     16     16     2     
2542   衰    0x00008870   0x00013DC0     16     16     2     
2543   甩    0x00007529   0x00013DE0     16     16     2     
2544   帅    0x00005E05   0x00013E00     16     16     2     
2545   栓    0x00006813   0x00013E20     16     16     2     
2546   拴    0x000062F4   0x00013E40     16     16     2     
2547   霜    0x0000971C   0x00013E60     16     16     2     
2548   双    0x000053CC   0x00013E80     16     16     2     
2549   爽    0x0000723D   0x00013EA0     16     16     2     
2550   谁    0x00008C01   0x00013EC0     16     16     2     
2551   水    0x00006C34   0x00013EE0     16     16     2     
2552   睡    0x00007761   0x00013F00     16     16     2     
2553   税    0x00007A0E   0x00013F20     16     16     2     
2554   吮    0x0000542E   0x00013F40     16     16     2     
2555   瞬    0x000077AC   0x00013F60     16     16     2     
2556   顺    0x0000987A   0x00013F80     16     16     2     
2557   舜    0x0000821C   0x00013FA0     16     16     2     
2558   说    0x00008BF4   0x00013FC0     16     16     2     
2559   硕    0x00007855   0x00013FE0     16     16     2     
2560   朔    0x00006714   0x00014000     16     16     2     
2561   烁    0x000070C1   0x00014020     16     16     2     
2562   斯    0x000065AF   0x00014040     16     16     2     
2563   撕    0x00006495   0x00014060     16     16     2     
